xmin,ymin,xmax,ymax,Text 
2373,2430,2502,2412,\W1.000761;64.30 ROW 
2,959,2783
1,959,2784
2,959,2784
1,959,2786
2,959,2786
1,959,2788
2,959,2788
1,959,2790
2,959,2790
1,959,2791
2,959,2791
1,959,2793
2,959,2793
1,959,2795
2,959,2795
1,959,2797
2,959,2797
1,959,2799
2,959,2799
1,959,2800
2,959,2800
1,959,2802
2,959,2802
1,959,2804
2,959,2804
1,959,2806
2,959,2806
1,959,2807
2,959,2807
1,959,2809
2,959,2809
1,959,2811
2,959,2811
1,959,2813
2,959,2813
1,959,2815
2,959,2815
1,959,2817
2,959,2817
1,959,2818
2,959,2818
1,959,2820
2,959,2820
1,959,2822
2,959,2822
1,959,2824
2,959,2824
1,959,2825
2,959,2825
1,959,2827
2,959,2827
1,959,2829
2,959,2829
1,959,2831
2,959,2831
1,959,2833
2,959,2833
1,959,2834
2,959,2834
1,959,2836
2,959,2836
1,959,2838
2,959,2838
1,959,2840
2,959,2840
1,959,2841
2,959,2841
1,959,2843
2,959,2843
1,959,2845
2,959,2845
1,959,2847
2,959,2847
1,959,2849
2,959,2849
1,959,2850
2,959,2850
1,959,2852
2,959,2852
1,959,2854
2,959,2854
1,959,2856
2,959,2856
1,959,2858
2,959,2858
1,959,2860
2,959,2860
1,959,2861
2,959,2861
1,959,2863
2,959,2863
1,959,2865
2,959,2865
1,959,2867
2,959,2867
1,959,2868
2,959,2868
1,959,2870
2,959,2870
1,959,2872
2,959,2872
1,959,2874
2,959,2874
1,959,2876
2,959,2876
1,959,2877
2,959,2877
1,959,2879
2,959,2879
1,959,2881
2,959,2881
1,959,2883
2,959,2883
1,959,2884
2,959,2884
1,959,2886
2,959,2886
1,959,2888
2,959,2888
1,959,2890
2,959,2890
1,959,2892
2,959,2892
1,959,2894
2,959,2894
1,959,2895
2,959,2895
1,959,2897
2,959,2897
1,959,2899
2,959,2899
1,959,2901
2,959,2901
1,959,2902
2,959,2902
1,959,2904
2,959,2904
1,959,2906
2,959,2906
1,959,2908
2,959,2908
1,959,2910
2,959,2910
1,959,2911
2,959,2911
1,959,2913
2,959,2913
1,959,2915
2,959,2915
1,959,2917
2,959,2917
1,959,2918
2,959,2918
1,959,2920
2,959,2920
1,959,2922
2,959,2922
1,959,2924
2,959,2924
1,959,2926
2,959,2926
1,959,2928
2,959,2928
1,959,2929
2,959,2929
1,959,2931
2,959,2931
1,959,2933
2,959,2933
1,959,2935
2,959,2935
1,959,2936
2,959,2936
1,959,2938
2,959,2938
1,959,2940
2,959,2940
1,959,2942
2,959,2942
1,959,2944
2,959,2944
1,959,2945
2,959,2945
1,959,2947
2,959,2947
1,959,2949
2,959,2949
1,959,2951
2,959,2951
1,959,2953
2,959,2953
1,959,2955
2,959,2955
1,959,2956
2,959,2956
1,959,2958
2,959,2958
1,959,2960
2,959,2960
1,959,2961
2,959,2961
1,959,2963
2,959,2963
1,959,2965
2,959,2965
1,959,2967
2,959,2967
1,959,2969
2,959,2969
1,959,2971
2,959,2971
1,959,2972
2,959,2972
1,959,2974
2,959,2974
1,959,2976
2,959,2976
1,959,2978
2,959,2978
1,959,2979
2,959,2979
1,959,2981
2,959,2981
1,959,2983
2,959,2983
1,959,2985
2,959,2985
1,959,2987
2,959,2987
1,959,2988
2,959,2988
1,959,2990
2,959,2990
1,959,2992
2,959,2992
1,959,2994
2,959,2994
1,959,2995
2,959,2995
1,959,2997
2,959,2997
1,959,2999
2,959,2999
1,959,3001
2,959,3001
1,959,3003
2,959,3003
1,959,3005
2,959,3005
1,959,3006
2,959,3006
1,959,3008
2,959,3008
1,959,3010
2,959,3010
1,959,3012
2,959,3012
1,959,3013
2,959,3013
1,959,3015
2,959,3015
1,959,3017
2,959,3017
1,959,3019
2,959,3019
1,959,3021
2,959,3021
1,959,3022
2,959,3022
1,959,3024
2,959,3024
1,959,3026
2,959,3026
1,959,3028
2,959,3028
1,959,3030
2,959,3030
1,959,3031
2,959,3031
1,959,3033
2,959,3033
1,959,3035
2,959,3035
1,959,3037
2,959,3037
1,959,3039
2,959,3039
1,959,3040
2,959,3040
1,959,3042
2,959,3042
1,959,3044
2,959,3044
1,959,3046
2,959,3046
1,959,3048
2,959,3048
1,959,3049
2,959,3049
1,959,3051
2,959,3051
1,959,3053
2,959,3053
1,959,3055
2,959,3055
1,959,3056
2,959,3056
1,959,3058
2,959,3058
1,959,3060
2,959,3060
1,959,3062
2,959,3062
1,959,3064
2,959,3064
1,959,3066
2,959,3066
1,959,3067
2,959,3067
1,959,3069
2,959,3069
1,959,3071
2,959,3071
1,959,3072
2,959,3072
1,959,3074
2,959,3074
1,959,3076
2,959,3076
1,959,3078
2,959,3078
1,959,3080
2,959,3080
1,959,3082
2,959,3082
1,959,3083
2,959,3083
1,959,3085
2,959,3085
1,959,3087
2,959,3087
1,959,3089
2,959,3089
1,959,3090
2,959,3090
1,959,3092
2,959,3092
1,959,3094
2,959,3094
1,959,3096
2,959,3096
1,959,3098
2,959,3098
1,959,3099
2,959,3099
1,959,3101
2,959,3101
1,959,3103
2,959,3103
1,959,3105
2,959,3105
1,959,3107
2,959,3107
1,959,3108
2,959,3108
1,959,3110
2,959,3110
1,959,3112
2,959,3112
1,959,3114
2,959,3114
1,959,3116
2,959,3116
1,959,3117
2,959,3117
1,959,3119
2,959,3119
1,959,3121
2,959,3121
1,959,3123
2,959,3123
1,959,3125
2,959,3125
1,959,3126
2,959,3126
1,959,3128
2,959,3128
1,959,3130
2,959,3130
1,959,3132
2,959,3132
1,959,3133
2,959,3133
1,959,3135
2,959,3135
1,959,3137
2,959,3137
1,959,3139
2,959,3139
1,959,3141
2,959,3141
1,959,3143
2,959,3143
1,959,3144
2,959,3144
1,959,3146
2,959,3146
1,959,3148
2,959,3148
1,959,3150
2,959,3150
1,959,3151
2,959,3151
1,959,3153
2,959,3153
1,959,3155
2,959,3155
1,959,3157
2,959,3157
1,959,3159
2,959,3159
1,959,3160
2,959,3160
1,959,3162
2,959,3162
1,959,3164
2,959,3164
1,959,3166
2,959,3166
1,959,3167
2,959,3167
1,959,3169
2,959,3169
1,959,3171
2,959,3171
1,959,3173
2,959,3173
1,959,3175
2,959,3175
1,959,3176
2,959,3176
1,959,3178
2,959,3178
1,959,3180
2,959,3180
1,959,3182
2,959,3182
1,959,3183
2,959,3183
1,959,3185
2,959,3185
1,959,3187
2,959,3187
1,959,3189
2,959,3189
1,959,3191
2,959,3191
1,959,3193
2,959,3193
1,959,3194
2,959,3194
1,959,3196
2,959,3196
1,959,3198
2,959,3198
1,959,3200
2,959,3200
1,959,3202
2,959,3202
1,959,3203
2,959,3203
1,959,3205
2,959,3205
1,959,3207
2,959,3207
1,959,3209
2,959,3209
1,959,3210
2,959,3210
1,959,3213
2,959,3213
1,2686,2604
2,2686,3175
1,2721,2604
2,2721,3179
1,2930,2604
2,2930,3179
1,3139,2604
2,3139,3179
1,3348,2604
2,3348,3193
1,3382,2604
2,3382,3197
1,2343,2596
2,2343,2513
1,2686,2597
2,2686,2513
1,2360,2528
2,2668,2528
1,2360,2524
2,2360,2531
3,2343,2528
4,2360,2524
1,2668,2524
2,2668,2531
3,2686,2528
4,2668,2524
1,1646,2618
2,1646,2542
1,1681,2616
2,1681,2542
1,1698,2556
2,1716,2556
1,1628,2556
2,1550,2556
1,1698,2554
2,1698,2559
3,1681,2556
4,1698,2554
1,1628,2554
2,1628,2559
3,1646,2556
4,1628,2554
1,3348,2618
2,3348,2548
1,3382,2616
2,3382,2548
1,3330,2563
2,3312,2563
1,3401,2563
2,3479,2563
1,3330,2560
2,3330,2566
3,3348,2563
4,3330,2560
1,3401,2560
2,3401,2566
3,3382,2563
4,3401,2560
1,1681,2624
2,1681,2590
1,1890,2617
2,1890,2590
1,1698,2604
2,1872,2604
1,1698,2601
2,1698,2607
3,1681,2604
4,1698,2601
1,1872,2601
2,1872,2607
3,1890,2604
4,1872,2601
1,1890,2618
2,1890,2590
1,2099,2616
2,2099,2590
1,1908,2604
2,2081,2604
1,1908,2601
2,1908,2607
3,1890,2604
4,1908,2601
1,2081,2601
2,2081,2607
3,2099,2604
4,2081,2601
1,1681,2596
2,1681,2513
1,2308,2596
2,2308,2513
1,1698,2528
2,2290,2528
1,1698,2524
2,1698,2531
3,1681,2528
4,1698,2524
1,2290,2524
2,2290,2531
3,2308,2528
4,2290,2524
1,2721,2624
2,2721,2590
1,2930,2617
2,2930,2590
1,2739,2604
2,2912,2604
1,2739,2601
2,2739,2607
3,2721,2604
4,2739,2601
1,2912,2601
2,2912,2607
3,2930,2604
4,2912,2601
1,2930,2618
2,2930,2590
1,3139,2616
2,3139,2590
1,2948,2604
2,3121,2604
1,2948,2601
2,2948,2607
3,2930,2604
4,2948,2601
1,3121,2601
2,3121,2607
3,3139,2604
4,3121,2601
1,2721,2596
2,2721,2513
1,3348,2596
2,3348,2513
1,2739,2528
2,3330,2528
1,2739,2524
2,2739,2531
3,2721,2528
4,2739,2524
1,3330,2524
2,3330,2531
3,3348,2528
4,3330,2524
1,3139,2618
2,3139,2590
1,3348,2616
2,3348,2590
1,3157,2604
2,3330,2604
1,3157,2601
2,3157,2607
3,3139,2604
4,3157,2601
1,3330,2601
2,3330,2607
3,3348,2604
4,3330,2601
1,2099,2618
2,2099,2590
1,2308,2616
2,2308,2590
1,2117,2604
2,2290,2604
1,2117,2601
2,2117,2607
3,2099,2604
4,2117,2601
1,2290,2601
2,2290,2607
3,2308,2604
4,2290,2601
1,4385,2618
2,4385,2590
1,3382,2616
2,3382,2590
1,4368,2604
2,3401,2604
1,4368,2601
2,4368,2607
3,4385,2604
4,4368,2601
1,3401,2601
2,3401,2607
3,3382,2604
4,3401,2601
1,959,2661
2,959,2633
1,1646,2660
2,1646,2633
1,976,2648
2,1628,2648
1,976,2645
2,976,2651
3,959,2648
4,976,2645
1,1628,2645
2,1628,2651
3,1646,2648
4,1628,2645
1,2308,2618
2,2308,2590
1,2343,2616
2,2343,2590
1,2290,2604
2,2272,2604
1,2360,2604
2,2378,2604
1,2290,2601
2,2290,2607
3,2308,2604
4,2290,2601
1,2360,2601
2,2360,2607
3,2343,2604
4,2360,2601
1,2686,2618
2,2686,2590
1,2721,2616
2,2721,2590
1,2668,2604
2,2650,2604
1,2739,2604
2,2756,2604
1,2668,2601
2,2668,2607
3,2686,2604
4,2668,2601
1,2739,2601
2,2739,2607
3,2721,2604
4,2739,2601
1,3391,3191
2,4386,3191
1,3391,3191
2,3391,3190
1,3394,3193
2,3394,3191
1,3396,3191
2,3396,3190
1,3398,3193
2,3398,3191
1,3401,3191
2,3401,3190
1,3403,3193
2,3403,3191
1,3405,3191
2,3405,3190
1,3407,3193
2,3407,3191
1,3410,3191
2,3410,3190
1,3412,3193
2,3412,3191
1,3414,3191
2,3414,3190
1,3417,3193
2,3417,3191
1,3419,3191
2,3419,3190
1,3421,3193
2,3421,3191
1,3423,3191
2,3423,3190
1,3426,3193
2,3426,3191
1,3428,3191
2,3428,3190
1,3430,3193
2,3430,3191
1,3433,3191
2,3433,3190
1,3435,3193
2,3435,3191
1,3437,3191
2,3437,3190
1,3439,3193
2,3439,3191
1,3442,3191
2,3442,3190
1,3444,3193
2,3444,3191
1,3446,3191
2,3446,3190
1,3449,3193
2,3449,3191
1,3451,3191
2,3451,3190
1,3453,3193
2,3453,3191
1,3455,3191
2,3455,3190
1,3458,3193
2,3458,3191
1,3460,3191
2,3460,3190
1,3462,3193
2,3462,3191
1,3465,3191
2,3465,3190
1,3467,3193
2,3467,3191
1,3469,3191
2,3469,3190
1,3471,3193
2,3471,3191
1,3474,3191
2,3474,3190
1,3476,3193
2,3476,3191
1,3478,3191
2,3478,3190
1,3481,3193
2,3481,3191
1,3483,3191
2,3483,3190
1,3485,3193
2,3485,3191
1,3488,3191
2,3488,3190
1,3490,3193
2,3490,3191
1,3492,3191
2,3492,3190
1,3495,3193
2,3495,3191
1,3497,3191
2,3497,3190
1,3499,3193
2,3499,3191
1,3501,3191
2,3501,3190
1,3504,3193
2,3504,3191
1,3506,3191
2,3506,3190
1,3508,3193
2,3508,3191
1,3511,3191
2,3511,3190
1,3513,3193
2,3513,3191
1,3515,3191
2,3515,3190
1,3517,3193
2,3517,3191
1,3520,3191
2,3520,3190
1,3522,3193
2,3522,3191
1,3524,3191
2,3524,3190
1,3527,3193
2,3527,3191
1,3529,3191
2,3529,3190
1,3531,3193
2,3531,3191
1,3533,3191
2,3533,3190
1,3536,3193
2,3536,3191
1,3538,3191
2,3538,3190
1,3540,3193
2,3540,3191
1,3542,3191
2,3542,3190
1,3545,3193
2,3545,3191
1,3547,3191
2,3547,3190
1,3549,3193
2,3549,3191
1,3552,3191
2,3552,3190
1,3554,3193
2,3554,3191
1,3556,3191
2,3556,3190
1,3559,3193
2,3559,3191
1,3561,3191
2,3561,3190
1,3563,3193
2,3563,3191
1,3566,3191
2,3566,3190
1,3568,3193
2,3568,3191
1,3570,3191
2,3570,3190
1,3572,3193
2,3572,3191
1,3575,3191
2,3575,3190
1,3577,3193
2,3577,3191
1,3579,3191
2,3579,3190
1,3582,3193
2,3582,3191
1,3584,3191
2,3584,3190
1,3586,3193
2,3586,3191
1,3589,3191
2,3589,3190
1,3591,3193
2,3591,3191
1,3593,3191
2,3593,3190
1,3595,3193
2,3595,3191
1,3598,3191
2,3598,3190
1,3600,3193
2,3600,3191
1,3602,3191
2,3602,3190
1,3605,3193
2,3605,3191
1,3607,3191
2,3607,3190
1,3609,3193
2,3609,3191
1,3611,3191
2,3611,3190
1,3614,3193
2,3614,3191
1,3616,3191
2,3616,3190
1,3618,3193
2,3618,3191
1,3620,3191
2,3620,3190
1,3623,3193
2,3623,3191
1,3625,3191
2,3625,3190
1,3627,3193
2,3627,3191
1,3630,3191
2,3630,3190
1,3632,3193
2,3632,3191
1,3634,3191
2,3634,3190
1,3636,3193
2,3636,3191
1,3639,3191
2,3639,3190
1,3641,3193
2,3641,3191
1,3643,3191
2,3643,3190
1,3646,3193
2,3646,3191
1,3648,3191
2,3648,3190
1,3650,3193
2,3650,3191
1,3653,3191
2,3653,3190
1,3655,3193
2,3655,3191
1,3657,3191
2,3657,3190
1,3660,3193
2,3660,3191
1,3662,3191
2,3662,3190
1,3664,3193
2,3664,3191
1,3666,3191
2,3666,3190
1,3669,3193
2,3669,3191
1,3671,3191
2,3671,3190
1,3673,3193
2,3673,3191
1,3676,3191
2,3676,3190
1,3678,3193
2,3678,3191
1,3680,3191
2,3680,3190
1,3683,3193
2,3683,3191
1,3685,3191
2,3685,3190
1,3687,3193
2,3687,3191
1,3689,3191
2,3689,3190
1,3692,3193
2,3692,3191
1,3694,3191
2,3694,3190
1,3696,3193
2,3696,3191
1,3698,3191
2,3698,3190
1,3701,3193
2,3701,3191
1,3703,3191
2,3703,3190
1,3705,3193
2,3705,3191
1,3708,3191
2,3708,3190
1,3710,3193
2,3710,3191
1,3712,3191
2,3712,3190
1,3714,3193
2,3714,3191
1,3717,3191
2,3717,3190
1,3719,3193
2,3719,3191
1,3721,3191
2,3721,3190
1,3724,3193
2,3724,3191
1,3726,3191
2,3726,3190
1,3728,3193
2,3728,3191
1,3730,3191
2,3730,3190
1,3733,3193
2,3733,3191
1,3735,3191
2,3735,3190
1,3737,3193
2,3737,3191
1,3740,3191
2,3740,3190
1,3742,3193
2,3742,3191
1,3744,3191
2,3744,3190
1,3747,3193
2,3747,3191
1,3749,3191
2,3749,3190
1,3751,3193
2,3751,3191
1,3754,3191
2,3754,3190
1,3756,3193
2,3756,3191
1,3758,3191
2,3758,3190
1,3760,3193
2,3760,3191
1,3763,3191
2,3763,3190
1,3765,3193
2,3765,3191
1,3767,3191
2,3767,3190
1,3770,3193
2,3770,3191
1,3772,3191
2,3772,3190
1,3774,3193
2,3774,3191
1,3776,3191
2,3776,3190
1,3779,3193
2,3779,3191
1,3781,3191
2,3781,3190
1,3783,3193
2,3783,3191
1,3786,3191
2,3786,3190
1,3788,3193
2,3788,3191
1,3790,3191
2,3790,3190
1,3792,3193
2,3792,3191
1,3795,3191
2,3795,3190
1,3797,3193
2,3797,3191
1,3799,3191
2,3799,3190
1,3802,3193
2,3802,3191
1,3804,3191
2,3804,3190
1,3806,3193
2,3806,3191
1,3808,3191
2,3808,3190
1,3811,3193
2,3811,3191
1,3813,3191
2,3813,3190
1,3815,3193
2,3815,3191
1,3818,3191
2,3818,3190
1,3820,3193
2,3820,3191
1,3822,3191
2,3822,3190
1,3824,3193
2,3824,3191
1,3827,3191
2,3827,3190
1,3829,3193
2,3829,3191
1,3831,3191
2,3831,3190
1,3834,3193
2,3834,3191
1,3836,3191
2,3836,3190
1,3838,3193
2,3838,3191
1,3841,3191
2,3841,3190
1,3843,3193
2,3843,3191
1,3845,3191
2,3845,3190
1,3848,3193
2,3848,3191
1,3850,3191
2,3850,3190
1,3852,3193
2,3852,3191
1,3854,3191
2,3854,3190
1,3857,3193
2,3857,3191
1,3859,3191
2,3859,3189
1,3861,3193
2,3861,3191
1,3864,3191
2,3864,3189
1,3866,3193
2,3866,3191
1,3868,3191
2,3868,3189
1,3870,3193
2,3870,3191
1,3873,3191
2,3873,3189
1,3875,3193
2,3875,3191
1,3877,3191
2,3877,3189
1,3880,3193
2,3880,3191
1,3882,3191
2,3882,3189
1,3884,3193
2,3884,3191
1,3886,3191
2,3886,3189
1,3889,3193
2,3889,3191
1,3891,3191
2,3891,3189
1,3893,3193
2,3893,3191
1,3896,3191
2,3896,3189
1,3898,3193
2,3898,3191
1,3900,3191
2,3900,3189
1,3902,3193
2,3902,3191
1,3905,3191
2,3905,3189
1,3907,3193
2,3907,3191
1,3909,3191
2,3909,3189
1,3911,3193
2,3911,3191
1,3914,3191
2,3914,3189
1,3916,3193
2,3916,3191
1,3918,3191
2,3918,3189
1,3921,3193
2,3921,3191
1,3923,3191
2,3923,3189
1,3925,3193
2,3925,3191
1,3928,3191
2,3928,3189
1,3930,3193
2,3930,3191
1,3932,3191
2,3932,3189
1,3935,3193
2,3935,3191
1,3937,3191
2,3937,3189
1,3939,3193
2,3939,3191
1,3942,3191
2,3942,3189
1,3944,3193
2,3944,3191
1,3946,3191
2,3946,3189
1,3948,3193
2,3948,3191
1,3951,3191
2,3951,3189
1,3953,3193
2,3953,3191
1,3955,3191
2,3955,3189
1,3958,3193
2,3958,3191
1,3960,3191
2,3960,3189
1,3962,3193
2,3962,3191
1,3964,3191
2,3964,3189
1,3967,3193
2,3967,3191
1,3969,3191
2,3969,3189
1,3971,3193
2,3971,3191
1,3974,3191
2,3974,3189
1,3976,3193
2,3976,3191
1,3978,3191
2,3978,3189
1,3980,3193
2,3980,3191
1,3983,3191
2,3983,3189
1,3985,3193
2,3985,3191
1,3987,3191
2,3987,3189
1,3989,3193
2,3989,3191
1,3992,3191
2,3992,3189
1,3994,3193
2,3994,3191
1,3996,3191
2,3996,3189
1,3999,3193
2,3999,3191
1,4001,3191
2,4001,3189
1,4003,3193
2,4003,3191
1,4005,3191
2,4005,3189
1,4008,3193
2,4008,3191
1,4010,3191
2,4010,3189
1,4012,3193
2,4012,3191
1,4015,3191
2,4015,3189
1,4017,3193
2,4017,3191
1,4019,3191
2,4019,3189
1,4022,3193
2,4022,3191
1,4024,3191
2,4024,3189
1,4026,3193
2,4026,3191
1,4029,3191
2,4029,3189
1,4031,3193
2,4031,3191
1,4033,3191
2,4033,3189
1,4036,3193
2,4036,3191
1,4038,3191
2,4038,3189
1,4040,3193
2,4040,3191
1,4042,3191
2,4042,3189
1,4045,3193
2,4045,3191
1,4047,3191
2,4047,3189
1,4049,3193
2,4049,3191
1,4052,3191
2,4052,3189
1,4054,3193
2,4054,3191
1,4056,3191
2,4056,3189
1,4058,3193
2,4058,3191
1,4061,3191
2,4061,3189
1,4063,3193
2,4063,3191
1,4065,3191
2,4065,3189
1,4067,3193
2,4067,3191
1,4070,3191
2,4070,3189
1,4072,3193
2,4072,3191
1,4074,3191
2,4074,3189
1,4077,3193
2,4077,3191
1,4079,3191
2,4079,3189
1,4081,3193
2,4081,3191
1,4083,3191
2,4083,3189
1,4086,3193
2,4086,3191
1,4088,3191
2,4088,3189
1,4090,3193
2,4090,3191
1,4093,3191
2,4093,3189
1,4095,3193
2,4095,3191
1,4097,3191
2,4097,3189
1,4099,3193
2,4099,3191
1,4102,3191
2,4102,3189
1,4104,3193
2,4104,3191
1,4106,3191
2,4106,3189
1,4109,3193
2,4109,3191
1,4111,3191
2,4111,3189
1,4113,3193
2,4113,3191
1,4116,3191
2,4116,3189
1,4118,3193
2,4118,3191
1,4120,3191
2,4120,3189
1,4123,3193
2,4123,3191
1,4125,3191
2,4125,3189
1,4127,3193
2,4127,3191
1,4130,3191
2,4130,3189
1,4132,3193
2,4132,3191
1,4134,3191
2,4134,3189
1,4136,3193
2,4136,3191
1,4139,3191
2,4139,3189
1,4141,3193
2,4141,3191
1,4143,3191
2,4143,3189
1,4145,3193
2,4145,3191
1,4148,3191
2,4148,3189
1,4150,3193
2,4150,3191
1,4152,3191
2,4152,3189
1,4155,3193
2,4155,3191
1,4157,3191
2,4157,3189
1,4159,3193
2,4159,3191
1,4161,3191
2,4161,3189
1,4164,3193
2,4164,3191
1,4166,3191
2,4166,3189
1,4168,3193
2,4168,3191
1,4171,3191
2,4171,3189
1,4173,3193
2,4173,3191
1,4175,3191
2,4175,3189
1,4177,3193
2,4177,3191
1,4180,3191
2,4180,3189
1,4182,3193
2,4182,3191
1,4184,3191
2,4184,3189
1,4187,3193
2,4187,3191
1,4189,3191
2,4189,3189
1,4191,3193
2,4191,3191
1,4194,3191
2,4194,3189
1,4196,3193
2,4196,3191
1,4198,3191
2,4198,3189
1,4200,3193
2,4200,3191
1,4203,3191
2,4203,3189
1,4205,3193
2,4205,3191
1,4207,3191
2,4207,3189
1,4210,3193
2,4210,3191
1,4212,3191
2,4212,3189
1,4214,3193
2,4214,3191
1,4217,3191
2,4217,3189
1,4219,3193
2,4219,3191
1,4221,3191
2,4221,3189
1,4224,3193
2,4224,3191
1,4226,3191
2,4226,3189
1,4228,3193
2,4228,3191
1,4230,3191
2,4230,3189
1,4233,3193
2,4233,3191
1,4235,3191
2,4235,3189
1,4237,3193
2,4237,3191
1,4239,3191
2,4239,3189
1,4242,3193
2,4242,3191
1,4244,3191
2,4244,3189
1,4246,3193
2,4246,3191
1,4249,3191
2,4249,3189
1,4251,3193
2,4251,3191
1,4253,3191
2,4253,3189
1,4255,3193
2,4255,3191
1,4258,3191
2,4258,3189
1,4260,3193
2,4260,3191
1,4262,3191
2,4262,3189
1,4265,3193
2,4265,3191
1,4267,3191
2,4267,3189
1,4269,3193
2,4269,3191
1,4271,3191
2,4271,3189
